Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","79","Allemagne","5142","Nourriture","2517","Millet et produits","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","79","Allemagne","5301","Disponibilité intérieure","2518","Sorgho et produits","2013","2013","Milliers de tonnes","34","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","79","Allemagne","5521","Aliments pour animaux","2518","Sorgho et produits","2013","2013","Milliers de tonnes","34","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","79","Allemagne","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2778","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","79","Allemagne","5521","Aliments pour animaux","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2373","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","79","Allemagne","5123","Pertes","2520","Céréales, Autres","2013","2013","Milliers de tonnes","53","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","79","Allemagne","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","56","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","7","Angola","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","898","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","7","Angola","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","23","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","7","Angola","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","874","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","7","Angola","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","337","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","7","Angola","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","7","Angola","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","174","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","7","Angola","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","99","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","7","Angola","5142","Nourriture","2513","Orge et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","7","Angola","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","1531","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","7","Angola","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","270","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","7","Angola","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","252","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","7","Angola","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","833","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","7","Angola","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","7","Angola","5521","Aliments pour animaux","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","7","Angola","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","7","Angola","5301","Disponibilité intérieure","2517","Millet et produits","2013","2013","Milliers de tonnes","39","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","7","Angola","5123","Pertes","2517","Millet et produits","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","7","Angola","5142","Nourriture","2517","Millet et produits","2013","2013","Milliers de tonnes","30","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","7","Angola","5301","Disponibilité intérieure","2518","Sorgho et produits","2013","2013","Milliers de tonnes","46","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","7","Angola","5521","Aliments pour animaux","2518","Sorgho et produits","2013","2013","Milliers de tonnes","46","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","7","Angola","5142","Nourriture","2518","Sorgho et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","8","Antigua-et-Barbuda","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","8","Antigua-et-Barbuda","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","8","Antigua-et-Barbuda","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","8","Antigua-et-Barbuda","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","8","Antigua-et-Barbuda","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","8","Antigua-et-Barbuda","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","8","Antigua-et-Barbuda","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","8","Antigua-et-Barbuda","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","8","Antigua-et-Barbuda","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","8","Antigua-et-Barbuda","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","8","Antigua-et-Barbuda","5301","Disponibilité intérieure","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","8","Antigua-et-Barbuda","5142","Nourriture","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","8","Antigua-et-Barbuda","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","8","Antigua-et-Barbuda","5521","Aliments pour animaux","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","8","Antigua-et-Barbuda","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","8","Antigua-et-Barbuda","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","8","Antigua-et-Barbuda","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","194","Arabie saoudite","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","2789","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","194","Arabie saoudite","5521","Aliments pour animaux","2511","Blé et produits","2013","2013","Milliers de tonnes","139","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","194","Arabie saoudite","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","56","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","194","Arabie saoudite","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","2579","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","194","Arabie saoudite","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1056","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","194","Arabie saoudite","5521","Aliments pour animaux","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","194","Arabie saoudite","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","194","Arabie saoudite","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1039","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","194","Arabie saoudite","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","10317","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","194","Arabie saoudite","5521","Aliments pour animaux","2513","Orge et produits","2013","2013","Milliers de tonnes","10000","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","194","Arabie saoudite","5123","Pertes","2513","Orge et produits","2013","2013","Milliers de tonnes","317","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","194","Arabie saoudite","5142","Nourriture","2513","Orge et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","194","Arabie saoudite","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","2201","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","194","Arabie saoudite","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","1535","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","194","Arabie saoudite","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","66","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","194","Arabie saoudite","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","599","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","194","Arabie saoudite","5301","Disponibilité intérieure","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","194","Arabie saoudite","5521","Aliments pour animaux","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","194","Arabie saoudite","5142","Nourriture","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","194","Arabie saoudite","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","18","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","194","Arabie saoudite","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","18","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","194","Arabie saoudite","5301","Disponibilité intérieure","2517","Millet et produits","2013","2013","Milliers de tonnes","15","S","Données standardisées"
